user_id,course_name,country,device_type,avg_session_time_min,days_active_last_30,videos_watched,assignments_completed,activity_level,feedback_text,dropout
1689,AI,Germany,,162,4,27,25,medium,i stopped understanding after few lessons,0
1690,AI,,desktop,39,7,10,2,medium,not enough support,0
1691,Web Development,,,26,11,45,17,low,i was enjoying the course but now feeling lost,1
1692,Cyber Security,Germany,tablet,112,5,20,3,high,great start but later became difficult,1
1693,Python,,desktop,176,23,41,7,low,not enough support,0
1694,AI,India,tablet,51,22,31,16,high,,0
1695,Python,Germany,mobile,111,1,31,9,low,,0
1696,Data Science,Germany,mobile,132,23,70,18,,platform is good but i am losing interest,0
1697,Web Development,USA,mobile,98,3,21,28,,i was enjoying the course but now feeling lost,0
1698,Data Science,UK,desktop,155,26,77,0,medium,i was enjoying the course but now feeling lost,1
1699,Python,USA,tablet,119,4,76,1,medium,great start but later became difficult,1
1700,Python,UK,desktop,170,10,20,25,low,platform is good but i am losing interest,1
1701,Cyber Security,Germany,tablet,56,12,21,10,,initially motivated but now skipping videos,1
1702,AI,,,69,7,33,14,low,i stopped understanding after few lessons,0
1703,AI,UK,desktop,146,20,9,22,,lectures are boring and repetitive,1
1704,Data Science,Germany,mobile,4,4,64,0,high,platform is good but i am losing interest,1
1705,Web Development,Germany,,129,5,64,8,,content is good but explanations are confusing,0
1706,,USA,tablet,50,14,87,7,medium,initially motivated but now skipping videos,0
1707,AI,USA,desktop,84,22,66,0,,i stopped understanding after few lessons,0
1708,Cyber Security,,tablet,70,24,94,9,low,too fast pace for beginners,1
1709,Data Science,Canada,tablet,148,15,42,16,high,initially motivated but now skipping videos,1
1710,Data Science,India,desktop,20,29,114,17,medium,great start but later became difficult,0
1711,,Canada,desktop,174,10,40,15,high,,1
1712,Cyber Security,Canada,tablet,27,6,12,1,medium,too fast pace for beginners,0
1713,Web Development,,tablet,26,5,117,21,medium,too fast pace for beginners,1
1714,Cyber Security,UK,,160,11,3,16,high,lectures are boring and repetitive,0
1715,Web Development,,mobile,10,25,115,3,high,initially motivated but now skipping videos,0
1716,Cyber Security,,tablet,82,3,22,6,,too fast pace for beginners,1
1717,Cyber Security,Germany,mobile,105,13,69,28,,i was enjoying the course but now feeling lost,0
1718,Python,Germany,,140,10,33,28,medium,not enough support,1
1719,Data Science,Germany,mobile,88,25,40,27,,content is good but explanations are confusing,0
1720,Cyber Security,India,mobile,24,11,17,8,,too fast pace for beginners,1
1721,,UK,,117,1,119,25,medium,i stopped understanding after few lessons,0
1722,Cyber Security,UK,tablet,179,10,99,2,,initially motivated but now skipping videos,0
1723,AI,Germany,mobile,166,12,89,19,high,not enough support,0
1724,Data Science,Canada,tablet,46,10,96,20,low,platform is good but i am losing interest,0
1725,AI,India,tablet,136,8,32,4,high,i stopped understanding after few lessons,0
1726,Data Science,Canada,desktop,55,25,24,17,low,platform is good but i am losing interest,0
1727,AI,USA,tablet,78,26,51,28,high,initially motivated but now skipping videos,1
1728,Cyber Security,UK,tablet,159,20,16,20,low,too fast pace for beginners,0
1729,Cyber Security,UK,mobile,88,15,50,25,low,great start but later became difficult,0
1730,Python,Canada,tablet,16,4,2,16,,need more examples and practice,1
1731,,India,tablet,148,26,54,6,medium,platform is good but i am losing interest,1
1732,AI,UK,desktop,38,11,85,13,high,platform is good but i am losing interest,0
1733,Web Development,Canada,desktop,111,2,55,14,,lectures are boring and repetitive,0
1734,Python,,mobile,15,28,118,20,high,platform is good but i am losing interest,0
1735,AI,,mobile,78,15,112,21,high,too fast pace for beginners,0
1736,AI,India,desktop,76,18,34,13,low,content is good but explanations are confusing,0
1737,Python,Canada,desktop,162,16,67,8,low,initially motivated but now skipping videos,1
1738,Cyber Security,,,72,27,58,15,medium,great start but later became difficult,0
1739,AI,India,tablet,19,10,91,18,low,,0
1740,Cyber Security,Germany,mobile,120,20,58,0,high,great start but later became difficult,0
1741,Python,India,mobile,63,18,12,7,low,,0
1742,Cyber Security,USA,tablet,105,26,61,17,,lectures are boring and repetitive,1
1743,Data Science,Germany,tablet,32,17,93,1,,too fast pace for beginners,1
1744,Web Development,Canada,mobile,110,26,46,25,low,lectures are boring and repetitive,0
1745,AI,Germany,desktop,165,8,75,28,medium,i was enjoying the course but now feeling lost,0
1746,,Germany,desktop,7,12,2,3,low,too fast pace for beginners,1
1747,Web Development,Canada,tablet,176,29,20,20,,content is good but explanations are confusing,1
1748,Cyber Security,Canada,mobile,139,25,103,0,high,i stopped understanding after few lessons,0
1749,AI,,tablet,87,5,64,26,high,need more examples and practice,1
1750,Cyber Security,USA,desktop,31,2,17,18,high,too fast pace for beginners,0
1751,Data Science,Canada,,172,22,12,10,,lectures are boring and repetitive,1
1752,Python,UK,,45,11,70,23,,not enough support,0
1753,AI,UK,desktop,56,8,76,5,high,i was enjoying the course but now feeling lost,0
1754,Data Science,USA,tablet,160,8,80,18,medium,i stopped understanding after few lessons,0
1755,Data Science,India,,149,14,108,13,medium,initially motivated but now skipping videos,1
1756,AI,India,desktop,31,0,95,27,high,initially motivated but now skipping videos,0
1757,Cyber Security,UK,mobile,1,17,92,22,high,i was enjoying the course but now feeling lost,0
1758,,Canada,tablet,139,14,44,26,,platform is good but i am losing interest,1
1759,Data Science,USA,tablet,93,7,61,21,low,initially motivated but now skipping videos,0
1760,Web Development,India,,68,10,29,20,,platform is good but i am losing interest,0
1761,Data Science,India,tablet,36,16,74,23,low,great start but later became difficult,0
1762,,Germany,,79,26,13,23,low,initially motivated but now skipping videos,1
1763,Cyber Security,UK,,67,27,52,18,low,platform is good but i am losing interest,0
1764,Cyber Security,Canada,desktop,51,26,9,23,low,initially motivated but now skipping videos,1
1765,Web Development,USA,,157,13,71,25,high,not enough support,1
1766,Data Science,India,mobile,130,18,30,24,low,platform is good but i am losing interest,0
1767,Cyber Security,Germany,tablet,6,26,5,12,low,initially motivated but now skipping videos,0
1768,,UK,,159,22,82,11,low,i was enjoying the course but now feeling lost,0
1769,AI,UK,tablet,54,23,118,28,,great start but later became difficult,0
1770,Python,USA,,88,4,18,9,,initially motivated but now skipping videos,0
1771,Python,India,desktop,168,29,11,18,,initially motivated but now skipping videos,1
1772,Python,USA,mobile,145,1,116,10,medium,lectures are boring and repetitive,0
1773,Data Science,USA,tablet,5,14,63,23,,lectures are boring and repetitive,0
1774,Web Development,,desktop,2,18,102,23,medium,great start but later became difficult,0
1775,Cyber Security,Germany,tablet,58,24,113,11,,need more examples and practice,1
1776,AI,UK,desktop,12,15,115,6,medium,i was enjoying the course but now feeling lost,0
1777,,,mobile,5,12,81,7,,not enough support,1
1778,AI,Canada,,106,26,54,16,high,,0
1779,,UK,desktop,169,28,66,2,,too fast pace for beginners,0
1780,Data Science,UK,tablet,148,25,8,5,medium,lectures are boring and repetitive,1
1781,Python,Germany,tablet,129,6,5,11,low,i was enjoying the course but now feeling lost,0
1782,Data Science,Canada,desktop,56,28,0,14,,initially motivated but now skipping videos,0
1783,Web Development,India,mobile,70,16,41,22,low,initially motivated but now skipping videos,0
1784,Web Development,Canada,mobile,56,18,103,6,low,not enough support,1
1785,,India,,54,24,92,26,,platform is good but i am losing interest,0
1786,Cyber Security,Canada,,139,6,54,5,,,0
1787,Cyber Security,USA,tablet,3,11,48,28,high,content is good but explanations are confusing,1
1788,,Canada,tablet,95,12,98,11,medium,great start but later became difficult,0
1789,Web Development,,,28,28,98,27,,platform is good but i am losing interest,0
1790,Web Development,,,111,12,29,11,medium,need more examples and practice,0
1791,Web Development,Germany,,107,13,34,26,,i was enjoying the course but now feeling lost,0
1792,Data Science,India,desktop,120,14,62,3,low,i was enjoying the course but now feeling lost,0
1793,Web Development,UK,,133,1,102,20,low,content is good but explanations are confusing,1
1794,AI,Germany,desktop,124,5,21,8,,i was enjoying the course but now feeling lost,0
1795,Python,,desktop,90,8,42,16,medium,need more examples and practice,0
1796,Web Development,,,16,14,27,1,medium,great start but later became difficult,0
1797,,India,mobile,31,19,17,4,low,lectures are boring and repetitive,1
1798,Python,,mobile,28,15,31,20,medium,content is good but explanations are confusing,0
1799,Data Science,,tablet,135,25,68,27,medium,,0
1800,,India,,137,1,53,22,high,platform is good but i am losing interest,1
1801,Python,,tablet,39,2,33,23,low,i was enjoying the course but now feeling lost,1
1802,,UK,,171,22,30,9,medium,i was enjoying the course but now feeling lost,1
1803,Data Science,USA,tablet,27,19,109,5,high,content is good but explanations are confusing,0
1804,AI,Germany,desktop,76,22,96,5,,great start but later became difficult,0
1805,Data Science,UK,,117,20,3,20,high,not enough support,0
1806,Data Science,UK,mobile,89,29,13,4,high,i was enjoying the course but now feeling lost,0
1807,,USA,,107,7,14,28,high,too fast pace for beginners,0
1808,Cyber Security,Germany,tablet,122,7,59,26,high,not enough support,0
1809,Web Development,UK,tablet,126,20,19,7,high,need more examples and practice,0
1810,Web Development,,tablet,98,6,19,20,high,great start but later became difficult,1
1811,AI,USA,tablet,33,10,48,21,,need more examples and practice,1
1812,AI,Germany,tablet,91,21,98,2,,lectures are boring and repetitive,0
1813,Web Development,Canada,tablet,120,12,118,13,low,need more examples and practice,0
1814,Cyber Security,India,mobile,2,7,67,4,low,initially motivated but now skipping videos,1
1815,Web Development,,tablet,142,8,17,14,,platform is good but i am losing interest,0
1816,Cyber Security,USA,mobile,13,15,23,29,,not enough support,0
1817,AI,India,,24,4,26,8,low,,1
1818,Python,Canada,desktop,69,22,32,14,high,i was enjoying the course but now feeling lost,0
1819,,UK,mobile,34,13,63,18,medium,great start but later became difficult,0
1820,AI,UK,,87,0,24,15,high,lectures are boring and repetitive,1
1821,AI,Germany,desktop,19,26,68,7,,need more examples and practice,0
1822,Data Science,USA,mobile,30,23,17,14,low,content is good but explanations are confusing,0
1823,Data Science,USA,mobile,49,18,44,10,low,i was enjoying the course but now feeling lost,1
1824,Data Science,Germany,,171,16,109,22,high,i was enjoying the course but now feeling lost,0
1825,,India,tablet,144,21,19,3,low,content is good but explanations are confusing,0
1826,Data Science,UK,mobile,114,13,34,20,,initially motivated but now skipping videos,1
1827,Cyber Security,UK,mobile,116,12,118,23,,great start but later became difficult,0
1828,Web Development,USA,,177,7,5,9,medium,platform is good but i am losing interest,0
1829,Python,USA,tablet,139,26,90,22,,i stopped understanding after few lessons,0
1830,AI,Germany,desktop,78,2,91,25,medium,platform is good but i am losing interest,0
1831,Cyber Security,Canada,tablet,175,0,74,9,medium,,1
1832,Python,India,tablet,35,18,8,1,high,too fast pace for beginners,1
1833,Cyber Security,,,71,14,51,7,low,lectures are boring and repetitive,0
1834,Cyber Security,Canada,tablet,157,20,27,7,,platform is good but i am losing interest,0
1835,AI,Canada,,108,26,18,8,low,,0
1836,Web Development,USA,desktop,54,7,102,1,medium,i was enjoying the course but now feeling lost,0
1837,Data Science,USA,mobile,23,8,117,13,,i stopped understanding after few lessons,1
1838,,USA,mobile,152,12,84,19,low,initially motivated but now skipping videos,0
1839,Web Development,Canada,,10,11,62,1,,,1
1840,,India,,61,8,94,3,high,lectures are boring and repetitive,0
1841,AI,USA,tablet,136,19,105,2,,,1
1842,AI,UK,tablet,48,23,6,22,medium,need more examples and practice,0
1843,AI,India,mobile,112,10,36,13,,content is good but explanations are confusing,1
1844,Python,UK,mobile,126,4,88,20,high,lectures are boring and repetitive,1
1845,,India,mobile,157,18,91,15,high,great start but later became difficult,0
1846,Web Development,USA,,87,20,35,14,low,lectures are boring and repetitive,0
1847,Web Development,,desktop,26,17,16,6,high,i stopped understanding after few lessons,0
1848,Cyber Security,Germany,desktop,165,10,89,17,medium,lectures are boring and repetitive,0
1849,Cyber Security,USA,,52,26,91,19,high,i stopped understanding after few lessons,0
1850,Cyber Security,Canada,tablet,166,10,36,5,low,platform is good but i am losing interest,0
1851,AI,,desktop,6,5,80,27,high,i was enjoying the course but now feeling lost,0
1852,Web Development,Canada,tablet,8,0,59,20,high,platform is good but i am losing interest,0
1853,,India,mobile,17,21,48,15,,,0
1854,AI,Canada,mobile,76,28,80,10,low,i stopped understanding after few lessons,1
1855,Python,,tablet,34,20,96,1,,too fast pace for beginners,0
1856,Cyber Security,,mobile,147,28,55,27,low,,0
1857,AI,USA,,70,8,33,22,low,initially motivated but now skipping videos,0
1858,AI,UK,tablet,82,28,86,1,low,too fast pace for beginners,0
1859,Python,USA,tablet,118,29,29,13,low,i was enjoying the course but now feeling lost,0
1860,Data Science,India,tablet,165,6,26,8,low,need more examples and practice,1
1861,Web Development,Canada,desktop,38,5,50,22,low,platform is good but i am losing interest,0
1862,,UK,tablet,143,26,8,11,high,lectures are boring and repetitive,1
1863,Data Science,Germany,tablet,102,27,19,2,high,content is good but explanations are confusing,0
1864,Cyber Security,,tablet,40,22,86,21,high,lectures are boring and repetitive,1
1865,AI,UK,desktop,137,9,46,4,medium,lectures are boring and repetitive,0
1866,Python,UK,mobile,53,4,18,27,low,lectures are boring and repetitive,0
1867,Python,USA,desktop,118,0,100,8,high,not enough support,0
